bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_itime,pert_time,pert_time_unit,cell_mfc_name,pert_mfc_id,nsample,cc_q75,ss_ngene,tas,pct_self_rank_q25,wt,median_recall_rank_spearman,median_recall_rank_wtcs_50,median_recall_score_spearman,median_recall_score_wtcs_50,batch_effect_tstat,batch_effect_tstat_pct,is_hiq,qc_pass,pert_id,sig_id,pert_type,cell_iname,det_wells,det_plates,distil_ids,build_name,project_code,cmap_name,is_exemplar_sig,is_ncs_sig,is_null_sig,quality_replicates,per_cell_sigs,duplIdentifier,dupl_counts,conditionId
b32,3.33,3.33333,uM,3.33 uM,24 h,24,h,U2OS,BRD-K64117221,3,0.45,226,0.322471,0.0227066,"0.34,0.34,0.32",0.413223,0,0.414807,0.784603,10.07,42.6069,1,1,BRD-K64117221,MOA001_U2OS_24H:I22,trt_cp,U2OS,I22,MOA001_U2OS_24H_X1_B32|MOA001_U2OS_24H_X2.A2_B32|MOA001_U2OS_24H_X3_B32,MOA001_U2OS_24H_X1_B32:I22|MOA001_U2OS_24H_X2.A2_B32:I22|MOA001_U2OS_24H_X3_B32:I22,,MOA,necrosulfonamide,1,1,0,1,976,necrosulfonamide_3.33 uM_24 h_U2OS,1,necrosulfonamide_3.33 uM_24 h
b32,1.11,1.11111,uM,1.11 uM,24 h,24,h,U2OS,BRD-K78727929,3,0.65,377,0.500562,0.0454133,"0.33,0.32,0.35",0,0,0.631926,0.829819,10.07,42.6069,1,1,BRD-K78727929,MOA001_U2OS_24H:F21,trt_cp,U2OS,F21,MOA001_U2OS_24H_X1_B32|MOA001_U2OS_24H_X2.A2_B32|MOA001_U2OS_24H_X3_B32,MOA001_U2OS_24H_X1_B32:F21|MOA001_U2OS_24H_X2.A2_B32:F21|MOA001_U2OS_24H_X3_B32:F21,,MOA,BRD-K78727929,1,1,0,1,976,BRD-K78727929_1.11 uM_24 h_U2OS,1,BRD-K78727929_1.11 uM_24 h
b32,3.33,3.33333,uM,3.33 uM,24 h,24,h,U2OS,BRD-K38921908,3,0.58,314,0.431528,0.20436,"0.34,0.33,0.33",0.271789,0,0.558455,0.818922,10.07,42.6069,1,1,BRD-K38921908,MOA001_U2OS_24H:K08,trt_cp,U2OS,K08,MOA001_U2OS_24H_X1_B32|MOA001_U2OS_24H_X2.A2_B32|MOA001_U2OS_24H_X3_B32,MOA001_U2OS_24H_X1_B32:K08|MOA001_U2OS_24H_X2.A2_B32:K08|MOA001_U2OS_24H_X3_B32:K08,,MOA,BRD-K38921908,1,1,0,1,976,BRD-K38921908_3.33 uM_24 h_U2OS,1,BRD-K38921908_3.33 uM_24 h
b32,3.33,3.03023,uM,3.33 uM,24 h,24,h,U2OS,BRD-K78599730,3,0.47,218,0.323674,0.227066,"0.38,0.27,0.36",3.48895,0,0.317199,0.700151,10.07,42.6069,1,1,BRD-K78599730,MOA001_U2OS_24H:C18,trt_cp,U2OS,C18,MOA001_U2OS_24H_X1_B32|MOA001_U2OS_24H_X2.A2_B32|MOA001_U2OS_24H_X3_B32,MOA001_U2OS_24H_X1_B32:C18|MOA001_U2OS_24H_X2.A2_B32:C18|MOA001_U2OS_24H_X3_B32:C18,,MOA,manumycin-a,1,1,0,1,976,manumycin-a_3.33 uM_24 h_U2OS,1,manumycin-a_3.33 uM_24 h
b32,1.11,1.11111,uM,1.11 uM,24 h,24,h,U2OS,BRD-A18497530,3,0.64,415,0.521128,0,"0.33,0.32,0.35",0,0,0.602346,0.797963,10.07,42.6069,1,1,BRD-A18497530,MOA001_U2OS_24H:J03,trt_cp,U2OS,J03,MOA001_U2OS_24H_X1_B32|MOA001_U2OS_24H_X2.A2_B32|MOA001_U2OS_24H_X3_B32,MOA001_U2OS_24H_X1_B32:J03|MOA001_U2OS_24H_X2.A2_B32:J03|MOA001_U2OS_24H_X3_B32:J03,,MOA,5-iodotubercidin,1,1,0,1,976,5-iodotubercidin_1.11 uM_24 h_U2OS,1,5-iodotubercidin_1.11 uM_24 h
b32,3.33,3.33333,uM,3.33 uM,24 h,24,h,U2OS,BRD-K56411643,3,0.79,630,0.713369,0,"0.34,0.32,0.34",0,0.275482,0.738434,0.800063,10.07,42.6069,1,1,BRD-K56411643,MOA001_U2OS_24H:C04,trt_cp,U2OS,C04,MOA001_U2OS_24H_X1_B32|MOA001_U2OS_24H_X2.A2_B32|MOA001_U2OS_24H_X3_B32,MOA001_U2OS_24H_X1_B32:C04|MOA001_U2OS_24H_X2.A2_B32:C04|MOA001_U2OS_24H_X3_B32:C04,,MOA,BRD-K56411643,1,1,0,1,976,BRD-K56411643_3.33 uM_24 h_U2OS,1,BRD-K56411643_3.33 uM_24 h
b41,1.11,1,uM,1.11 uM,48 h,48,h,U2OS,BRD-A48237631,5,0.6414,364,0.488591,0.0540541,"0.20,0.20,0.20,0.21,0.20",0.0673854,0,0.596544,0.780608,12.09,52.4548,1,1,BRD-A48237631,ASG003_U2OS_48H:N05,trt_cp,U2OS,N05,ASG003_U2OS_48H_X1_B41|ASG003_U2OS_48H_X2_B41|ASG003_U2OS_48H_X3_B41|ASG003_U2OS_48H_X4_B41|ASG003_U2OS_48H_X5_B41,ASG003_U2OS_48H_X1_B41:N05|ASG003_U2OS_48H_X2_B41:N05|ASG003_U2OS_48H_X3_B41:N05|ASG003_U2OS_48H_X4_B41:N05|ASG003_U2OS_48H_X5_B41:N05,,ASG,mitomycin-c,1,1,0,1,976,mitomycin-c_1.11 uM_48 h_U2OS,1,mitomycin-c_1.11 uM_48 h
b41,0.08,0.0922787,uM,0.08 uM,48 h,48,h,U2OS,BRD-K28360340,5,0.5386,238,0.362036,0.0540541,"0.20,0.20,0.21,0.21,0.18",0,0.0675676,0.507729,0.739053,12.09,52.4548,1,1,BRD-K28360340,ASG003_U2OS_48H:N09,trt_cp,U2OS,N09,ASG003_U2OS_48H_X1_B41|ASG003_U2OS_48H_X2_B41|ASG003_U2OS_48H_X3_B41|ASG003_U2OS_48H_X4_B41|ASG003_U2OS_48H_X5_B41,ASG003_U2OS_48H_X1_B41:N09|ASG003_U2OS_48H_X2_B41:N09|ASG003_U2OS_48H_X3_B41:N09|ASG003_U2OS_48H_X4_B41:N09|ASG003_U2OS_48H_X5_B41:N09,,ASG,TW-37,1,1,0,1,976,TW-37_0.08 uM_48 h_U2OS,1,TW-37_0.08 uM_48 h
b41,10,10,uM,10 uM,24 h,24,h,U2OS,BRD-K51544265,5,0.4779,295,0.379673,0,"0.22,0.21,0.16,0.20,0.21",0,0,0.432146,0.675237,14.68,63.9104,1,1,BRD-K51544265,ASG003_U2OS_24H:J01,trt_cp,U2OS,J01,ASG003_U2OS_24H_X1_B41|ASG003_U2OS_24H_X2.A2_B41|ASG003_U2OS_24H_X3_B41|ASG003_U2OS_24H_X4.A2_B41|ASG003_U2OS_24H_X5_B41,ASG003_U2OS_24H_X1_B41:J01|ASG003_U2OS_24H_X2.A2_B41:J01|ASG003_U2OS_24H_X3_B41:J01|ASG003_U2OS_24H_X4.A2_B41:J01|ASG003_U2OS_24H_X5_B41:J01,,ASG,cabozantinib,1,1,0,1,976,cabozantinib_10 uM_24 h_U2OS,1,cabozantinib_10 uM_24 h
b41,10,10,uM,10 uM,6 h,6,h,U2OS,BRD-A01320529,5,0.4394,257,0.339803,0,"0.22,0.19,0.19,0.22,0.19",0.198593,0.204762,0.396625,0.707637,17.44,73.0118,1,1,BRD-A01320529,ASG003_U2OS_6H:F19,trt_cp,U2OS,F19,ASG003_U2OS_6H_X1_B41|ASG003_U2OS_6H_X2_B41|ASG003_U2OS_6H_X3.A2_B41|ASG003_U2OS_6H_X4_B41|ASG003_U2OS_6H_X5.A2_B41,ASG003_U2OS_6H_X1_B41:F19|ASG003_U2OS_6H_X2_B41:F19|ASG003_U2OS_6H_X3.A2_B41:F19|ASG003_U2OS_6H_X4_B41:F19|ASG003_U2OS_6H_X5.A2_B41:F19,,ASG,salmeterol,1,1,0,1,976,salmeterol_10 uM_6 h_U2OS,1,salmeterol_10 uM_6 h
b41,0.12,0.111,uM,0.12 uM,6 h,6,h,U2OS,BRD-A71390734,5,0.521,346,0.429326,0,"0.23,0.19,0.19,0.22,0.17",0,0.131926,0.502689,0.767595,17.44,73.0118,1,1,BRD-A71390734,ASG003_U2OS_6H:F18,trt_cp,U2OS,F18,ASG003_U2OS_6H_X1_B41|ASG003_U2OS_6H_X2_B41|ASG003_U2OS_6H_X3.A2_B41|ASG003_U2OS_6H_X4_B41|ASG003_U2OS_6H_X5.A2_B41,ASG003_U2OS_6H_X1_B41:F18|ASG003_U2OS_6H_X2_B41:F18|ASG003_U2OS_6H_X3.A2_B41:F18|ASG003_U2OS_6H_X4_B41:F18|ASG003_U2OS_6H_X5.A2_B41:F18,,ASG,idarubicin,1,1,0,1,976,idarubicin_0.12 uM_6 h_U2OS,1,idarubicin_0.12 uM_6 h
