sig_id.x,conditionId,cmap_name,sig_id.y
CPC019_HT29_6H:BRD-K23282736-001-01-1:10,BRD-K23282736_10 uM_6 h,BRD-K23282736,CPC019_PC3_6H:BRD-K23282736-001-01-1:10
CPC006_HT29_6H:O15,BRD-A28105619_10 uM_6 h,BRD-A28105619,CPC006_PC3_6H:BRD-A28105619-001-01-3:10
CPC004_HT29_6H:BRD-K03109492-001-01-4:10,NSC-663284_10 uM_6 h,NSC-663284,CPC004_PC3_6H:BRD-K03109492-001-01-4:10
CPC006_HT29_24H:BRD-K11853856-003-01-3:10,PJ-34_10 uM_24 h,PJ-34,ASG002_PC3_24H:C07
CPC019_HT29_6H:BRD-K37043259-001-01-8:10,BRD-K37043259_10 uM_6 h,BRD-K37043259,CPC019_PC3_6H:BRD-K37043259-001-01-8:10
CPC009_HT29_6H:BRD-K03829970-019-01-0:10,BRD-K03829970_10 uM_6 h,BRD-K03829970,CPC009_PC3_6H:G19
REP.A017_HT29_24H:D07,ARRY-334543_10 uM_24 h,ARRY-334543,REP.A017_PC3_24H:D07
REP.A016_HT29_24H:M01,aphidicolin_10 uM_24 h,aphidicolin,REP.A016_PC3_24H:M01
DOSVAL001_HT29_24H:BRD-K36852845:10.0381,BRD-K36852845_10 uM_24 h,BRD-K36852845,DOSVAL001_PC3_24H:BRD-K36852845:10.0381
DOSVAL005_HT29_24H:BRD-K32581454:20,BRD-K32581454_20 uM_24 h,BRD-K32581454,DOSVAL005_PC3_24H:BRD-K32581454:20
